track_index,cluster_memval
9,6:0.18259532749652863 1:0.1785946786403656 8:0.17734435200691223 3:0.17509910464286804 5:0.166524276137352 7:0.05401641130447388 4:0.02768082357943058 0:0.017109902575612068 9:0.016024915501475334 2:0.005010207183659077
9,6:0.17513251304626465 1:0.1713903695344925 8:0.17022699117660522 3:0.16814975440502167 5:0.16036291420459747 7:0.0632479265332222 4:0.03646327927708626 0:0.024181362241506577 9:0.022837398573756218 2:0.008007489144802094
9,6:0.1736765205860138 1:0.16982285678386688 8:0.16865192353725433 3:0.16657955944538116 5:0.15894286334514618 7:0.06517789512872696 4:0.03832123428583145 0:0.025725973770022392 9:0.02433633804321289 2:0.00876485276967287
9,6:0.15949903428554535 1:0.15741540491580963 8:0.15678992867469788 3:0.15568338334560394 5:0.15156066417694092 7:0.0818728357553482 4:0.05245855450630188 0:0.03668232262134552 9:0.03485719487071037 2:0.0131806880235672
9,6:0.1393318474292755 1:0.1382078379392624 8:0.13787320256233215 3:0.13728351891040802 5:0.13510741293430328 7:0.09592048823833466 4:0.07363656908273697 0:0.05846003443002701 9:0.05648748576641083 2:0.027691621333360672
9,6:0.11549977213144302 5:0.1154637336730957 1:0.11543972045183182 8:0.11543406546115875 3:0.11543148010969162 7:0.10914977639913559 4:0.09733062982559204 0:0.08512752503156662 9:0.08326513320207596 2:0.04785816743969917
9,9:0.12215641140937805 0:0.12200333178043365 4:0.11852584034204483 7:0.10873131453990936 2:0.10005388408899307 5:0.0870031788945198 3:0.08582072705030441 8:0.08551790565252304 1:0.08535125106573105 6:0.08483616262674332
9,7:0.11019542813301086 4:0.1077604740858078 5:0.10271665453910828 3:0.10197293013334274 0:0.1019405648112297 8:0.10177090764045715 1:0.10165668278932571 6:0.10127908736467361 9:0.10089565813541412 2:0.06981161236763
9,5:0.1266755610704422 3:0.1263090819120407 8:0.12619143724441528 1:0.12612205743789673 6:0.12588009238243103 7:0.11172334849834442 4:0.08941563218832016 0:0.0706034004688263 9:0.06798263639211655 2:0.029096772894263268
9,3:0.15466107428073883 8:0.15460143983364105 5:0.15459002554416656 1:0.15455502271652222 6:0.15434662997722626 7:0.09436049312353134 4:0.05492282286286354 0:0.03506701439619064 9:0.03288714587688446 2:0.010008334182202816
9,0:0.12267180532217026 9:0.12236229330301285 4:0.12081357836723328 7:0.11130022257566452 2:0.08948780596256256 5:0.08813517540693283 3:0.08680655807256699 8:0.08646366000175476 1:0.08627434819936752 6:0.08568454533815384
9,5:0.17693497240543365 3:0.1707303375005722 8:0.16895045340061188 1:0.16794300079345703 6:0.1647333800792694 7:0.08096648007631302 4:0.03273847699165344 0:0.01728651486337185 9:0.01587803103029728 2:0.0038383377250283957
9,5:0.15077413618564606 3:0.14748404920101166 8:0.14650067687034607 1:0.14592666923999786 6:0.14391832053661346 7:0.11348580569028854 4:0.06445588171482086 0:0.03968574479222298 9:0.037099193781614304 2:0.010669496841728687
9,6:0.15845011174678802 1:0.15810276567935944 8:0.1579173356294632 3:0.15752460062503815 5:0.15551279485225677 7:0.0844004824757576 4:0.05081277713179588 0:0.033960241824388504 9:0.03211479261517525 2:0.011204092763364315
9,5:0.14311006665229797 3:0.1428074687719345 8:0.1426379382610321 1:0.14252209663391113 6:0.1419999748468399 7:0.10425849258899689 4:0.0699331983923912 0:0.04903544485569 9:0.046623874455690384 2:0.017071451991796494
9,6:0.1529911309480667 1:0.15201662480831146 8:0.15166151523590088 3:0.15098810195922852 5:0.14814220368862152 7:0.08684847503900528 4:0.05822593346238136 0:0.04215046018362045 9:0.04029271379113197 2:0.016682840883731842
9,6:0.15527503192424774 1:0.154127299785614 8:0.15371891856193542 3:0.15295054018497467 5:0.14974966645240784 7:0.0846627727150917 4:0.055801279842853546 0:0.03998080641031265 9:0.03817172721028328 2:0.01556195504963398
9,1:0.13852109014987946 8:0.13849537074565887 6:0.13848401606082916 3:0.13842009007930756 5:0.13788507878780365 7:0.1023438572883606 4:0.07429205626249313 0:0.055630456656217575 9:0.05336679145693779 2:0.02256118506193161
9,6:0.1552668660879135 1:0.15372496843338013 8:0.15321038663387299 3:0.15226474404335022 5:0.14850255846977234 7:0.08351839333772659 4:0.05628529191017151 0:0.041097793728113174 9:0.03933347761631012 2:0.016795530915260315
9,6:0.1443621665239334 1:0.14357364177703857 8:0.14330130815505981 3:0.14279332756996155 5:0.14070279896259308 7:0.0938507467508316 4:0.06790108233690262 0:0.0515674389898777 9:0.0495830662548542 2:0.022364437580108643
9,6:0.13791987299919128 1:0.1378740668296814 8:0.13784068822860718 3:0.13776341080665588 5:0.13730086386203766 7:0.10378161072731018 4:0.07541307061910629 0:0.056150004267692566 9:0.05378750339150429 2:0.02216891385614872
9,6:0.14742253720760345 1:0.1467362642288208 8:0.1464957743883133 3:0.14604304730892181 5:0.14413253962993622 7:0.09365128725767136 4:0.06469421833753586 0:0.04721419885754585 9:0.04514188691973686 2:0.018468249589204788
9,5:0.1408349871635437 3:0.13956822454929352 8:0.13917089998722076 1:0.1389361023902893 6:0.13810595870018005 7:0.11251799762248993 4:0.07500483840703964 0:0.05119868367910385 9:0.04843887686729431 2:0.016223439946770668
9,5:0.14966553449630737 3:0.14862637221813202 8:0.148274764418602 1:0.14806382358074188 6:0.14731070399284363 7:0.10467763245105743 4:0.06303475052118301 0:0.0405522845685482 9:0.03808888792991638 2:0.011705256067216396
9,7:0.18515174090862274 4:0.12984132766723633 5:0.11020660400390625 3:0.10480983555316925 8:0.10343395173549652 1:0.10267598181962967 6:0.10031077265739441 0:0.07690885663032532 9:0.07100603729486465 2:0.01565488614141941
9,5:0.1583976447582245 3:0.15625539422035217 8:0.15558163821697235 1:0.15518665313720703 6:0.15383465588092804 7:0.09943495690822601 4:0.052596401423215866 0:0.03137915953993797 9:0.029215224087238312 2:0.008118264377117157
9,5:0.16567683219909668 3:0.1603824347257614 8:0.15885089337825775 1:0.1579727679491043 6:0.15504449605941772 7:0.10101248323917389 4:0.046235017478466034 0:0.025457721203565598 9:0.02349039353430271 2:0.005876963492482901
9,6:0.19211143255233765 1:0.1866149753332138 8:0.18480226397514343 3:0.181497722864151 5:0.16869796812534332 7:0.04019122198224068 4:0.019533267244696617 0:0.01189971249550581 9:0.011138718575239182 2:0.00351272732950747
9,6:0.1711062490940094 1:0.16777434945106506 8:0.16675981879234314 3:0.1649581342935562 5:0.15823623538017273 7:0.06790311634540558 4:0.040471479296684265 0:0.027359671890735626 9:0.0259059090167284 2:0.00952504388988018
9,6:0.166268453001976 1:0.16595327854156494 8:0.1658099740743637 3:0.16550710797309875 5:0.16385188698768616 7:0.07721956819295883 4:0.040562953799963 0:0.02481425739824772 9:0.02318228781223297 2:0.006830241531133652
9,6:0.16613440215587616 1:0.16322818398475647 8:0.16235123574733734 3:0.1607987880706787 5:0.15503370761871338 7:0.07350608706474304 4:0.045747168362140656 0:0.031677182763814926 9:0.030074136331677437 2:0.011449108831584454
9,6:0.1851740926504135 1:0.1834615170955658 8:0.1828070431947708 3:0.18152107298374176 5:0.17551927268505096 7:0.04589633271098137 4:0.02028181217610836 0:0.01159162912517786 9:0.01075892336666584 2:0.002988309133797884
9,7:0.17182324826717377 5:0.15960709750652313 3:0.14524544775485992 8:0.1416744440793991 1:0.1397237628698349 6:0.1337040513753891 4:0.05557139217853546 0:0.02529687061905861 9:0.022860728204250336 2:0.004492958541959524
9,6:0.1896301805973053 1:0.1841317117214203 8:0.1823771446943283 3:0.1792178452014923 5:0.16724522411823273 7:0.044321026653051376 4:0.022254930809140205 0:0.013771668076515198 9:0.012910181656479836 2:0.004140066914260387
9,6:0.1888332962989807 1:0.18519091606140137 8:0.1839429885149002 3:0.18161600828170776 5:0.172028586268425 7:0.042631812393665314 4:0.019829394295811653 0:0.011727905832231045 9:0.010936655104160309 2:0.003262442769482732
9,6:0.18140801787376404 1:0.176713228225708 8:0.17522867023944855 3:0.1725669503211975 5:0.16257347166538239 7:0.05482148379087448 4:0.03066175989806652 0:0.020179221406579018 9:0.01905721239745617 2:0.006789978127926588
9,6:0.1764974594116211 1:0.17627233266830444 8:0.17613758146762848 3:0.17581790685653687 5:0.17368866503238678 7:0.059742119163274765 4:0.027381746098399162 0:0.015754085034132004 9:0.01462819054722786 2:0.004079910460859537
9,6:0.18592959642410278 1:0.18046441674232483 8:0.17877846956253052 3:0.17578041553497314 5:0.16467270255088806 7:0.04979650676250458 4:0.026482464745640755 0:0.016887124627828598 9:0.015880100429058075 2:0.005328201223164797
9,6:0.1945856511592865 1:0.18731382489204407 8:0.1850411295890808 3:0.18099281191825867 5:0.16608589887619019 7:0.03913450613617897 4:0.019589805975556374 0:0.012153347954154015 9:0.011397567577660084 2:0.0037054610438644886
9,6:0.19492951035499573 1:0.1874968409538269 8:0.18521559238433838 3:0.18117468059062958 5:0.16640609502792358 7:0.03897136449813843 4:0.019286204129457474 0:0.01186337135732174 9:0.011111078783869743 2:0.0035452686715871096
9,5:0.15611490607261658 3:0.15164220333099365 8:0.15045560896396637 1:0.14980283379554749 6:0.14785553514957428 7:0.11547405272722244 4:0.05802982673048973 0:0.0327916145324707 9:0.030274497345089912 2:0.007558916695415974
9,6:0.1642550826072693 1:0.1635555922985077 8:0.16337142884731293 3:0.1630450040102005 5:0.16163842380046844 7:0.08153342455625534 4:0.04359851032495499 0:0.02670426107943058 9:0.024935677647590637 2:0.007362582720816135
9,7:0.1440081000328064 5:0.12901021540164948 3:0.12526686489582062 8:0.12431783229112625 1:0.12380208820104599 6:0.12228508293628693 4:0.09673013538122177 0:0.06161167845129967 9:0.057502876967191696 2:0.01546512357890606
9,5:0.1359773427248001 3:0.13570508360862732 8:0.1356428563594818 6:0.13562411069869995 1:0.1356157660484314 7:0.11067796498537064 4:0.07941912859678268 0:0.057187769562006 9:0.05438493192195892 2:0.01976504735648632
9,6:0.1636984646320343 1:0.1610545963048935 8:0.16026289761066437 3:0.15886446833610535 5:0.15368323028087616 7:0.07646816223859787 4:0.048239246010780334 0:0.03359798341989517 9:0.031916964799165726 2:0.012213995680212975
9,6:0.1693248599767685 1:0.1656521111726761 8:0.16453567147254944 3:0.16256041824817657 5:0.15529890358448029 7:0.06880513578653336 4:0.04314933717250824 0:0.030315009877085686 9:0.028850262984633446 2:0.011508285067975521
9,7:0.11149882525205612 5:0.11084593087434769 3:0.11030717194080353 8:0.11016514897346497 1:0.11008690297603607 6:0.10985017567873001 4:0.10270693898200989 0:0.09175742417573929 9:0.0899684801697731 2:0.05281300097703934
9,4:0.15376287698745728 0:0.14841406047344208 9:0.1454104334115982 7:0.12943555414676666 5:0.07595386356115341 3:0.07356908917427063 8:0.07296457886695862 1:0.07263274490833282 6:0.07160785794258118 2:0.05624895170331001
9,6:0.22590862214565277 1:0.20714585483074188 8:0.20160089433193207 3:0.19190561771392822 5:0.15777866542339325 7:0.008784934878349304 4:0.003193822456523776 0:0.001703026588074863 9:0.0015697181224822998 2:0.0004088396090082824
9,6:0.1339745819568634 1:0.13344623148441315 8:0.13330256938934326 3:0.133056178689003 5:0.13216565549373627 7:0.10388942062854767 4:0.0804978534579277 0:0.0628456398844719 9:0.06043871492147446 2:0.026383165270090103
9,5:0.12557372450828552 3:0.12533555924892426 8:0.12528398633003235 1:0.1252613365650177 6:0.12525735795497894 7:0.11233252286911011 4:0.09080770611763 0:0.07177146524190903 9:0.06904297322034836 2:0.029333345592021942
9,6:0.1304282695055008 1:0.13000904023647308 8:0.12989653646945953 3:0.1297042816877365 5:0.12901008129119873 7:0.10509510338306427 4:0.08396200835704803 0:0.0671602413058281 9:0.06480811536312103 2:0.02992633543908596
9,6:0.12562108039855957 1:0.1255396008491516 8:0.12553010880947113 3:0.1255205273628235 5:0.12550319731235504 7:0.10982032120227814 4:0.0896015390753746 0:0.07199173420667648 9:0.06946276128292084 2:0.0314091220498085
9,6:0.12735067307949066 1:0.12703518569469452 8:0.12694884836673737 3:0.126799538731575 5:0.12624366581439972 7:0.10558868944644928 4:0.08660447597503662 0:0.07089313864707947 9:0.0686621144413948 2:0.03387366980314255
9,5:0.15055589377880096 3:0.15050151944160461 8:0.15044812858104706 1:0.15041622519493103 6:0.15035368502140045 7:0.09921159595251083 4:0.06036265939474106 0:0.039354145526885986 9:0.037009600549936295 2:0.01178654283285141
9,6:0.1822064220905304 1:0.17859001457691193 8:0.177504301071167 3:0.17557087540626526 5:0.16817714273929596 7:0.054622240364551544 4:0.027100693434476852 0:0.01636338420212269 9:0.015275719575583935 2:0.004589208867400885
9,6:0.16933709383010864 1:0.1689707636833191 8:0.16888612508773804 3:0.168727308511734 5:0.16780000925064087 7:0.07424244284629822 4:0.036071278154850006 0:0.02102634124457836 9:0.019529012963175774 2:0.005409630015492439
9,5:0.1765257865190506 3:0.17418989539146423 8:0.17348216474056244 1:0.1730925291776657 6:0.17207081615924835 7:0.06906916201114655 4:0.02857317216694355 0:0.015359100885689259 9:0.014134383760392666 2:0.003502991981804371
9,6:0.1726676970720291 1:0.16958098113536835 8:0.16866518557071686 3:0.1670490950345993 5:0.16103288531303406 7:0.06772959977388382 4:0.03799549862742424 0:0.0245249941945076 9:0.023077519610524178 2:0.007676540873944759
9,6:0.18312382698059082 1:0.17817121744155884 8:0.17667534947395325 3:0.1740315705537796 5:0.1643063724040985 7:0.05400414764881134 4:0.028725475072860718 0:0.018207598477602005 9:0.017109369859099388 2:0.005645069293677807
9,5:0.14822866022586823 3:0.14722208678722382 8:0.14695008099079132 1:0.14680473506450653 6:0.14644579589366913 7:0.10735233873128891 4:0.06483858823776245 0:0.04148303344845772 9:0.038902804255485535 2:0.01177188940346241
9,5:0.15733110904693604 3:0.15512637794017792 8:0.15449173748493195 1:0.15413489937782288 6:0.15304629504680634 7:0.1016923040151596 4:0.05387604609131813 0:0.03209156170487404 9:0.029872601851820946 2:0.008337085135281086
9,6:0.16967952251434326 1:0.1679602712392807 8:0.1674458086490631 3:0.16652220487594604 5:0.16285118460655212 7:0.07227246463298798 4:0.038943346589803696 0:0.024339238181710243 9:0.022813621908426285 2:0.007172341924160719
9,5:0.14238600432872772 3:0.1417250782251358 8:0.1415245682001114 1:0.14141187071800232 6:0.14108511805534363 7:0.1082666888833046 4:0.07195235788822174 0:0.0492694266140461 9:0.0465894378721714 2:0.01578945480287075
9,5:0.13024823367595673 7:0.12917472422122955 3:0.1275874227285385 8:0.1268700659275055 1:0.12646910548210144 6:0.12520113587379456 4:0.09202694147825241 0:0.06345057487487793 9:0.0599309541285038 2:0.019040828570723534
9,6:0.14085625112056732 1:0.13978423178195953 8:0.1394716501235962 3:0.13892394304275513 5:0.13690891861915588 7:0.09660382568836212 4:0.07262518256902695 0:0.056296780705451965 9:0.05415266379714012 2:0.02437654323875904
9,6:0.13870815932750702 1:0.13802944123744965 8:0.13784176111221313 3:0.13751795887947083 5:0.13633914291858673 7:0.1017356812953949 4:0.07553812116384506 0:0.057120662182569504 9:0.05470917373895645 2:0.02245987579226494
9,5:0.12686483561992645 3:0.12651441991329193 8:0.12640412151813507 1:0.1263401061296463 6:0.12612958252429962 7:0.1112278401851654 4:0.08880075812339783 0:0.07016833126544952 9:0.06762292981147766 2:0.029927071183919907
9,6:0.13921892642974854 1:0.1386287659406662 8:0.1384611278772354 3:0.13816781342029572 5:0.13706223666667938 7:0.1016073226928711 4:0.07492025196552277 0:0.05631520226597786 9:0.053884148597717285 2:0.021734217181801796
9,6:0.18392175436019897 1:0.18163207173347473 8:0.18079407513141632 3:0.17918604612350464 5:0.17212647199630737 7:0.048854760825634 4:0.023150011897087097 0:0.013735207729041576 9:0.0128063028678298 2:0.003793297801166773
9,5:0.17301857471466064 3:0.1717456430196762 8:0.1711423099040985 1:0.17075441777706146 6:0.169229194521904 7:0.07133813202381134 4:0.032569289207458496 0:0.01847747154533863 9:0.017121020704507828 2:0.004603938665241003
9,6:0.16823697090148926 1:0.16534651815891266 8:0.16441132128238678 3:0.1627163290977478 5:0.15618355572223663 7:0.06956041604280472 4:0.04326650872826576 0:0.030219798907637596 9:0.02874533087015152 2:0.011313272640109062
9,6:0.16097724437713623 1:0.15934967994689941 8:0.15879786014556885 3:0.1577758640050888 5:0.1536295861005783 7:0.07878606766462326 4:0.049921292811632156 0:0.03486260026693344 9:0.03314701467752457 2:0.012752767652273178
9,6:0.14349845051765442 1:0.1432064175605774 8:0.14308395981788635 3:0.1428384631872177 5:0.14167016744613647 7:0.097718745470047 4:0.06900826096534729 0:0.05077464133501053 9:0.04854704812169075 2:0.01965385489165783
9,6:0.12346334755420685 1:0.12343216687440872 8:0.12340935319662094 3:0.12335783243179321 5:0.12306752800941467 7:0.1061391606926918 4:0.08950857073068619 0:0.07528115063905716 9:0.07327378541231155 2:0.0390671044588089
9,6:0.11945505440235138 1:0.11929851770401001 8:0.11923974752426147 3:0.11912691593170166 5:0.11863613873720169 7:0.10380887240171432 4:0.09136490523815155 0:0.08056294173002243 9:0.07900737971067429 2:0.04949953034520149
9,8:0.1114366352558136 1:0.11143502593040466 3:0.11143402010202408 6:0.11140687763690948 5:0.11137817054986954 7:0.10521497577428818 4:0.09759509563446045 0:0.08978034555912018 9:0.08857496827840805 2:0.06174388527870178
9,5:0.10525713115930557 3:0.10511286556720734 8:0.10506722331047058 1:0.10503979027271271 6:0.10493689030408859 7:0.10452771931886673 4:0.10116036981344223 0:0.09679339826107025 9:0.09606681019067764 2:0.07603780180215836
